X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.754546	0.506845	-0.877112	0.803747	-0.672063	-0.196235	2.725778	1.640451	-1.262261
-0.403985	0.440550	-0.522129	2.015064	1.157000	1.078168	2.917696	1.295309	-0.043882
4.329197	0.466947	1.800979	3.067365	2.087102	1.899013	1.856446	1.816744	0.660080
5.468803	0.784137	-0.446489	4.154949	3.887043	0.615201	3.279427	1.437858	0.390424
4.975630	0.252521	-1.316033	3.314413	3.296622	3.015630	2.826140	-0.177551	3.386250
3.146180	-0.843598	-2.625154	-1.035844	3.227036	0.743600	1.072885	0.815719	3.790857
1.247253	-0.850921	-1.965050	0.390876	0.548886	-1.208090	0.276662	-0.882933	4.485145
-0.732252	-2.691544	-1.745623	-3.122727	-0.966431	-1.957441	-1.916029	-1.159007	1.970214
-1.093834	-0.111067	-1.261372	-3.857656	-3.146415	-2.667453	0.041213	-3.513302	-0.416537
1.926308	1.206211	-0.542597	-4.177511	-2.944368	-2.736927	-3.031913	-4.548419	-2.051908
0.817072	-0.112206	-2.864998	-3.276596	0.881009	-2.406164	-4.477407	-1.440558	-4.446301
1.547960	-1.647319	-2.205776	-3.358811	2.832915	-1.466464	-2.871469	-0.097618	-3.251614
1.312270	0.106075	-1.766630	-1.847157	1.403648	0.252772	-2.075598	3.352801	-3.240548
-3.409996	1.723077	0.163640	-1.269636	-0.160992	-0.563557	-3.384394	1.508899	-1.309804
-2.770039	4.484188	2.013634	-0.406651	-2.285607	-0.592751	-1.504159	-0.285324	-1.297582
0.965242	4.332612	-0.686648	-1.496001	-3.215699	0.043488	-3.272090	-1.903869	-2.698483
-1.070054	1.050548	-1.633506	-0.585589	-2.421068	0.269961	-2.244290	-2.277935	-1.325706
-1.427427	1.746899	-1.559140	-2.780716	-1.377416	-2.616233	-2.384257	-2.237021	-2.106351
-1.403376	3.571266	-2.013949	-1.441883	-2.870944	-0.612095	-2.325091	-3.659429	-4.190619
-0.229502	1.544752	-1.994434	-2.576093	-0.513453	-0.961026	-4.286294	-2.674857	-1.001411
-0.536704	0.124658	0.067606	-4.276446	-3.849845	-4.697426	-2.377864	-1.871206	-1.690426
1.348617	-0.829415	4.325371	-1.276244	-0.405222	-2.652895	-2.033602	-2.369977	-0.204764
-2.563838	-1.373865	5.506560	-0.506588	0.187917	-1.993935	-1.622409	-1.315567	3.759174
-0.212770	-0.518189	5.518275	2.124421	-0.238732	-0.010646	-1.080583	-0.270979	1.355188
0.903521	-1.052187	4.805315	1.934380	1.029231	-0.550028	1.107374	0.041988	2.005779
-1.229464	-2.418556	4.051281	2.244489	0.117905	3.194917	1.423063	-0.563365	0.775846
-1.028226	-3.266994	4.099872	2.593546	1.101188	3.785490	1.686382	1.607461	-0.690512
-2.113165	-0.671000	3.638490	4.578451	0.889379	2.398590	4.010633	4.516967	1.782907
-2.568081	0.171128	4.343633	2.861800	1.293477	3.091317	4.522115	2.551951	2.318201
-1.131974	0.634393	2.509004	3.772394	-0.922921	3.060169	4.871228	3.442515	2.250571
2.162756	2.431595	2.017001	-1.424869	0.965285	1.540546	4.254371	2.933659	-0.757483
1.763909	3.556137	-0.837075	1.359109	-2.256006	-0.565852	3.601344	1.287381	0.094039
1.146685	2.404920	0.002877	-1.012172	-1.759497	-1.709126	1.967747	-0.320217	-1.820164
0.728884	2.293547	2.273857	-0.561715	-3.027488	-1.365376	0.529780	0.198664	-1.344790
0.967205	1.852320	2.522164	-1.592419	-1.594681	-0.914703	-1.529459	-0.884876	-2.489141
-0.943952	-0.249560	2.436900	-2.659488	-0.896078	-1.600208	-2.176268	-3.355137	-0.980316
0.948814	-1.843290	-2.672435	1.685779	-0.979279	-0.313590	-3.396949	-1.962418	2.197485
0.466501	-0.437069	-1.076341	1.923080	0.541014	1.848950	-1.881701	-0.651120	3.290763
0.790511	-0.432195	-4.181018	4.373013	1.990599	-0.387890	-1.607026	-0.526944	0.641816
0.320543	0.802335	1.949135	0.728578	0.861375	2.326692	-0.774323	-0.757188	0.663646
1.548496	3.545421	2.547018	2.380673	-0.256860	-1.248006	-0.590194	-1.630753	0.628852
3.789970	3.847168	3.404432	1.956697	0.069894	2.091115	-0.467537	1.299060	0.060735
5.158966	4.920975	2.210377	1.271949	-0.072266	-0.413144	-1.583455	1.913753	-1.295005
4.146183	0.980146	-1.254147	1.480427	2.822360	0.595616	-0.969847	0.884624	-1.078469
3.291321	2.913282	-1.184438	-3.180670	1.763169	0.073294	-1.447214	0.010474	-3.888555
-0.033321	-0.465214	-2.598598	-3.370842	2.447960	-2.153009	-1.960456	-0.629197	-4.503864
-0.455542	0.720659	-0.596825	-3.430491	-0.995168	-2.088495	-2.166774	-3.236190	-2.505496
-3.896542	-0.124496	-3.504718	-2.330918	-2.936516	-3.113864	-1.088069	-3.405804	-0.578150
-3.030123	0.025523	-1.385278	-2.393925	-3.555487	-2.103615	-1.811340	-3.054339	-1.179626
-3.407384	1.407217	-0.597904	-3.388112	-2.665381	-0.317051	-3.520489	-2.831797	0.383176
-4.158426	1.235189	0.090005	-3.384080	-0.937901	-0.193170	-1.684516	-2.529376	1.703056
-1.481048	-0.434859	-0.053752	-4.036132	-0.013747	-0.390574	-0.437222	-2.213676	0.545115
2.024649	0.478275	-1.221972	-3.926867	-0.432721	-1.030462	-2.004008	0.145401	0.073053
-1.287936	-0.272307	-0.746757	-2.332687	-1.338825	-0.412736	-1.035973	-0.832043	-2.598630
-1.167102	-0.013102	-0.964305	-2.339593	-0.894360	-1.805795	2.629981	0.278190	-0.793734
1.299151	0.847591	-2.868817	-3.474486	-2.181628	1.121360	0.742254	0.811902	3.711143
0.536921	-0.554925	-1.857390	-0.369268	-0.928330	2.030729	2.230744	0.053091	1.930099
-1.514791	-0.015949	0.024374	0.086461	-0.423567	1.040811	0.050952	-0.461643	1.903736
-0.756986	1.173123	1.165677	0.661300	-1.120742	0.732006	-2.083123	-0.971498	-0.025947
-2.095764	0.655491	2.087519	-1.279752	0.597245	-1.133686	-2.896483	-2.277376	-1.138548
-1.097625	0.786559	0.633000	0.189302	-1.074308	-1.743366	-2.218328	-2.602677	-1.085668
-1.374870	1.346228	2.080722	-0.028636	-2.598503	-1.225533	-2.815458	-2.076001	-0.613107
-1.200499	0.781001	-0.537116	-1.792470	-1.713941	0.719711	-1.351575	-0.204447	0.482637
0.539989	-0.359120	-4.198812	-1.198699	-1.771924	0.200566	-3.588780	-0.445516	0.282263
-0.138809	1.027567	-0.486167	-2.352124	-1.770354	-0.163467	-0.367072	-0.257909	1.103572
-0.099091	-0.399136	-0.533979	-3.198348	-0.751131	-0.881190	-3.433753	-0.627324	-0.094835
1.640441	-0.102026	0.278351	-2.883170	-2.187657	-0.390502	-4.039324	-0.121063	-0.583659
0.776588	0.608698	-0.601075	-1.810291	-0.867134	-1.131604	-3.287886	0.655575	0.680501
0.240049	-0.281960	1.338943	3.146586	0.932836	1.400703	-1.306339	3.560290	1.291745
-0.868477	-2.823500	2.350805	4.129062	2.172053	1.705020	-1.823485	3.821081	2.137575
0.454311	-2.489418	1.517312	4.632035	0.299914	1.592747	0.399576	3.898248	-0.642411
-0.454689	-2.249212	-1.430735	1.789204	0.791518	1.846182	0.969143	4.776891	-1.375710
-1.427276	-2.848880	-2.495136	3.550268	0.880163	0.114126	2.288715	5.464711	-3.447924
-2.503850	-3.512121	-2.951290	3.201527	0.769549	1.525379	2.178490	4.105006	-0.353851
-0.167713	-3.107931	-4.820197	2.067779	1.706473	2.279940	3.238669	0.277578	1.755510
0.222935	-2.361308	-5.411456	1.652623	0.049334	0.552208	5.088650	-0.284775	1.819557
-2.287406	-3.916750	-1.793467	-1.259541	1.460830	-1.445216	3.100332	0.781548	3.072093
-1.624736	0.099045	-0.657328	-1.812414	-1.805240	-1.950032	2.690614	-0.532253	3.270617
-2.762656	2.852379	2.204060	1.210401	-0.744678	-0.262342	3.395495	-0.606279	-0.201070
-0.491966	4.001256	1.087298	0.290206	-1.326685	-1.061645	4.035374	0.850770	-0.699167
-1.914667	5.675776	0.306286	1.714197	0.058737	0.380059	3.802550	2.419095	-2.924275
-0.470360	4.604242	3.036826	-0.762724	-0.979013	-1.035530	2.387323	2.296995	-0.114492
1.135757	3.752758	-0.225482	-0.881160	0.967863	-0.457514	2.287190	3.973870	0.077682
3.477781	5.080924	2.477661	-0.775411	0.619864	-2.255092	2.877252	1.864221	1.309747
3.682413	2.229143	2.643858	-0.219878	-0.884213	-0.835764	2.456206	-1.440854	1.414404
4.768152	4.597518	4.460508	0.107038	0.348632	-0.194731	0.092352	-1.526354	3.831553
2.450597	4.082150	3.709312	0.181136	-1.426203	2.909208	1.456690	-0.149479	5.672095
0.188149	2.468143	3.725271	0.646915	2.220381	1.411151	0.485617	-2.378829	3.512931
-2.094094	1.978798	4.144084	2.139474	2.509381	1.062299	-0.407267	-2.354705	0.742161
-1.657831	-0.549983	3.093953	1.655513	4.472797	1.294951	0.130836	-1.291206	2.512785
-1.072563	-2.657896	-0.444622	-0.819170	4.222027	-1.834392	-2.299974	-2.103232	-1.088895
-1.209991	-5.390041	-5.363940	1.454624	3.675369	1.130769	-0.277198	-1.026784	0.118820
0.925884	-5.238313	-4.554001	3.217895	1.748722	1.320734	-2.652338	0.291139	-4.464169
-2.265137	-5.969612	-4.203205	2.398042	-0.264416	0.098802	-1.645795	0.041736	-2.430861
0.024146	-4.163535	-1.566550	2.512563	-0.689546	1.407274	-3.152270	-1.490893	-1.992456
1.761630	-5.515379	1.017263	2.651559	2.947930	2.043349	-1.454063	0.602753	0.172747
1.102916	-7.909242	4.995936	4.091127	3.731611	1.363627	0.699123	-0.463927	2.168548
0.073248	2.237116	-1.929416	-2.371814	-2.974480	-1.683897	-2.285742	-1.366370	-2.707021
0.004829	3.484904	-3.216065	-3.899284	-4.254943	-1.243462	-0.960476	-1.744420	-3.028497
-1.122149	3.392164	-2.969142	-0.152998	-2.984218	0.268178	-1.076451	-0.270028	-2.409397
1.209216	2.496198	-1.271449	2.146342	1.130297	0.614225	-1.255768	0.092304	-1.156421
-0.758679	4.107208	-0.289585	3.900637	1.824800	1.306177	1.293873	3.013678	-0.912272
-0.526432	5.864192	2.608849	2.401887	2.874190	2.001034	-0.861830	2.091894	-0.515153
-0.392746	6.244354	3.541653	2.225990	1.319368	0.780796	0.003824	1.971850	-2.791064
0.495980	3.098993	4.039827	-0.330152	0.116633	-1.048838	-2.303566	-1.689751	-0.205809
-1.244955	-0.400189	5.192171	-2.550441	-3.049516	-2.007669	-1.082902	-0.549311	-0.892690
0.194849	-0.219292	3.820785	0.843924	-2.818478	-2.610096	-1.332483	-3.258730	-2.166508
-0.418609	1.650685	2.406369	-3.606658	-2.929055	-1.270220	-0.192410	-2.652406	-1.913366
0.445471	0.121644	1.862523	0.097513	-1.735947	-2.041942	1.927516	-2.904441	-4.931865
0.922588	-1.328916	1.398746	-0.998963	-0.996555	-2.195361	1.658894	1.226066	-0.457409
-0.292758	-1.969692	-0.262561	1.172114	1.319222	-0.890979	1.625425	0.124216	-2.249498
-0.526867	-4.358184	-2.819497	3.381743	3.091882	2.030904	-1.150892	3.109207	-3.025936
-0.670640	-7.560991	-3.441464	3.790825	2.284125	-0.006011	-1.568159	3.726041	-1.603024
-0.268278	-7.116712	-1.962260	3.363160	3.586251	0.265674	-1.621474	2.402617	-0.080864
2.554820	-1.955646	1.351615	4.031046	0.708459	1.360959	-2.888939	2.424537	-0.609559
2.832853	1.020907	3.432660	4.401985	2.135048	3.017543	1.032146	1.201298	0.008490
1.487121	1.114750	3.661976	2.838276	-0.271182	1.285927	0.828680	3.046803	1.297579
1.085523	1.370383	4.612464	3.099720	1.562969	-0.055790	2.011764	-0.823349	-0.422692
-1.035041	0.409206	4.004624	2.458115	1.024599	-1.210309	1.653796	-2.829458	1.217874
-0.591271	-3.216278	3.839156	1.738962	1.056208	-1.586530	2.675378	-0.776424	-0.211425
0.149932	-4.984770	2.576860	2.006562	4.039596	1.328947	3.176707	2.955154	-0.150391
-0.437731	-8.027167	1.721138	1.728113	5.701262	3.878122	3.871485	2.188376	-0.836327
0.704039	-8.762069	1.664189	2.569017	4.083205	3.725493	4.419910	2.809442	1.637566
1.936242	-8.476675	1.720814	2.686173	2.059125	1.883261	2.981883	1.769152	2.214585
-0.241423	-4.145784	3.807514	-1.650220	-2.397279	0.063725	1.047303	0.212706	4.350328
-1.520456	-0.038794	-0.161311	-1.303360	-3.780508	-2.866816	-2.155030	-1.782995	4.239694
0.367244	0.134495	-0.286660	0.005353	-2.394861	-3.631061	-3.087815	-2.278451	1.852079
0.949876	1.483784	-2.213832	-2.984383	-2.247241	-5.455111	-3.070954	-1.391663	4.200982
0.688440	0.842576	-1.083227	-1.764765	-3.476347	-3.561067	-2.312046	-1.088529	4.091201
-0.189764	0.704870	-2.752544	-1.897496	-1.675680	-1.173628	-0.393892	0.589650	2.547534
-0.644237	2.618768	-1.093082	-3.306473	-4.720841	3.462004	0.905709	-1.185625	1.067678
-0.642278	0.688371	-1.631740	-3.772398	-2.565931	4.848029	0.499157	-2.323955	-0.398969
0.687513	1.112780	-1.710918	-4.277070	-3.860250	3.494148	2.318651	-1.069739	0.682292
0.643235	0.556297	-1.013514	-3.107488	-4.044298	3.357659	1.728891	0.942924	0.297857
0.192188	-0.146277	-1.372428	-2.692653	-2.195778	2.336162	1.538877	1.387133	0.427826
0.639573	1.207758	-0.518459	-0.985765	-1.445589	2.213557	4.312910	2.596589	1.874096
-2.000211	0.390305	0.109095	-2.519922	-0.212931	2.561743	2.680889	2.248592	-0.036536
-2.249163	0.418264	0.173334	0.633774	-2.315807	-1.523680	3.011515	0.720042	-0.332871
0.181116	1.457436	-0.800341	0.539025	-0.567716	-1.668612	0.066386	-0.225361	-0.420212
-1.274674	1.317023	0.063472	0.426730	-0.595960	-0.571554	-0.173495	-2.053016	-1.380060
-0.374932	3.115826	-1.261227	0.741090	-1.087539	-0.420807	-1.755530	-1.586224	-1.065118
0.250142	4.612247	-0.801536	1.727305	2.107447	2.916930	-0.350519	-2.654183	-0.227188
-0.896453	6.127186	0.408846	2.341275	2.561596	2.954356	1.762539	-0.748094	1.918329
-1.484916	5.405745	1.213820	2.102201	1.968807	3.946371	4.138144	1.371543	4.056330
1.646753	2.849925	2.819088	0.767884	3.678781	0.362873	3.356397	3.304730	2.497712
0.572754	2.282327	-0.370550	-0.593378	-0.317484	-1.575537	2.382896	3.471465	1.343775
-1.290413	0.329254	-2.265092	-3.626983	-1.798590	-5.342659	-0.392158	0.921749	0.198015
-1.508447	1.056906	-1.660436	-0.940531	-3.071635	-6.834895	-3.019764	-0.792617	-0.605069
-0.429348	2.149884	-0.886482	-3.704921	-4.717022	-6.107244	-3.914922	-3.860533	-3.446879
-0.011517	3.368091	-0.251928	-2.645553	-3.770351	-3.557507	-4.642232	-3.170100	-3.270917
1.032447	0.641726	-0.527172	0.049672	-1.818923	0.560215	-4.061695	-0.951316	-2.458986
-3.334655	1.405693	-1.479013	1.524057	0.595362	0.363023	-0.124609	2.274317	-0.318388
-0.200824	-3.241209	-2.641550	1.664300	2.626201	-0.185384	2.294426	0.855702	-0.323223
-0.467459	-5.998176	-3.942580	1.691803	3.955196	1.866793	3.873509	3.388737	0.497904
-0.887259	-8.178009	-4.950003	2.683866	1.983244	2.795953	3.993241	1.422023	-0.088407
-0.723825	-4.332306	-0.920217	4.709990	2.420146	3.947098	3.329723	0.168160	1.410442
0.188444	0.520736	-0.743620	4.216874	3.580499	2.346925	2.608754	2.119149	0.593648
1.486948	3.151017	3.066890	2.553820	2.749804	2.154235	0.721935	0.337089	1.888510
1.832388	4.758439	3.194114	0.748728	3.702459	5.175228	-0.891133	3.348281	2.642325
1.704563	7.204503	4.259153	1.483898	3.556664	1.081902	-1.906552	3.281225	1.063091
-0.219224	6.069511	0.334011	-2.666069	2.263418	-0.900443	-1.044219	1.078721	2.278807
0.803825	5.080864	2.116087	-1.910373	-0.108181	-2.739907	-0.923836	-1.437730	-2.254429
1.134411	5.413665	1.764484	0.828288	-0.638432	-3.082690	-3.204801	-0.642029	0.975180
3.729635	3.709113	2.361005	0.922613	-1.246137	0.999907	-2.584514	-1.458875	1.313833
4.043498	4.011412	2.240950	0.456204	-2.787397	-0.397317	0.584925	-2.415668	0.440228
7.710699	2.500162	3.858622	1.005860	0.103487	0.443939	-0.812884	-1.266708	-0.889138
0.556539	-1.223334	1.497522	1.353883	0.194516	-0.770127	-0.337639	-2.674794	-0.122466
1.570920	-5.125376	-0.961648	2.855973	2.910086	-0.524715	-3.230542	-3.128928	1.283243
-1.719360	-6.533262	-3.372485	-1.406670	2.578599	1.161075	-1.145591	-1.763407	3.847785
-3.112598	-8.329490	-5.563088	0.103156	3.472353	2.942743	1.729713	-0.860433	4.105860
-2.097595	-6.702158	-2.556755	0.095751	3.033447	3.516287	-0.081628	-0.299105	0.555665
-1.600450	-4.122065	-3.758684	-3.116385	0.860680	-1.148292	-0.982615	-1.595923	1.634898
0.427338	-3.712709	-4.866772	-5.730751	0.622852	-3.488296	-2.700546	-2.877787	1.260858
-1.037931	-2.356389	-3.915019	-6.306745	-0.994039	-5.826123	-5.215223	-2.317296	2.337943
-3.206955	-1.855003	-2.723621	-5.387868	-0.455094	-2.744576	-3.605243	-3.428451	-2.892248
0.620965	-2.907749	-1.954176	-4.152819	0.935787	-2.381355	-1.581607	-2.942951	1.781681
-2.346170	-2.726326	1.110616	-0.546297	2.607204	-0.844959	-2.109615	-2.423297	-0.068570
-0.120358	-1.588232	3.285760	1.044300	1.326254	2.278111	-1.885266	-1.500688	1.204096
-1.439200	-1.018165	1.618155	1.845370	0.480237	0.797453	-0.513160	-2.822824	2.099978
2.069505	-1.661824	1.072006	2.226016	-0.499148	0.013168	-0.076896	-1.192005	0.346875
0.191959	-2.851406	-1.266486	2.164338	1.123899	-1.015845	-3.059374	-1.165030	-0.985917
-0.061738	-3.656811	-2.878919	-0.964363	3.197476	-1.658585	-1.668394	-1.345801	-2.909997
-0.407485	-1.887136	-2.348191	-3.946187	1.665183	-2.595855	-2.121255	-3.018617	-2.550968
0.478018	-4.564480	-5.354399	-4.381632	1.273618	1.257046	-0.674356	-2.258177	-1.905533
-0.219727	-4.827541	-2.792141	-3.353799	1.466581	1.261917	1.547901	-2.209581	-0.969691
0.304680	-3.777618	-2.379815	-3.995585	0.622071	1.222858	-0.005881	0.977769	-0.792146
0.767640	1.539093	-3.392619	-1.588091	-1.158413	-0.309731	-2.421202	0.349276	-1.596898
-2.118747	4.549191	-0.542650	0.470585	-2.474272	-0.324952	-0.805763	1.557837	-3.149449
0.184922	6.021479	2.083593	2.295943	1.148394	-1.765105	-1.015663	3.024055	-0.346402
-0.441754	4.314459	2.711014	1.591085	0.166283	-1.541589	-0.843002	2.204228	0.382044
-2.071874	2.741433	2.755714	2.276510	0.839894	-1.590906	-2.448778	1.897656	0.665285
-1.508436	-1.501599	3.483396	2.218621	1.558027	-1.334056	0.727807	-0.206260	-0.653680
-1.186139	-1.978833	2.096063	2.336117	-1.176619	2.065060	1.501956	4.187280	-1.415551
-1.002984	-4.496869	-2.462685	3.524400	1.971155	1.712642	2.129467	3.555076	-0.333131
-2.265968	-3.374504	-3.040743	4.614370	3.115548	2.190089	1.342541	4.688927	-0.240522
-0.004892	-4.628036	-2.753310	2.066329	0.735159	2.681702	1.077079	1.843734	0.269276
-1.299453	-1.276465	-2.186784	1.260578	-3.317413	-2.108321	-0.864719	1.714196	-0.381339
-0.579351	-2.147988	-3.756062	-2.765984	-3.936368	0.300720	-2.113652	-0.722986	-1.417468
-0.908485	1.415297	-2.075541	-3.835754	-4.248108	3.348424	-0.614321	-1.962512	-0.203114
-2.925254	0.531692	-3.833820	-5.256732	-5.125233	1.171692	-1.647125	-3.446983	0.144223
-3.166057	2.056797	-0.743296	-3.872418	-3.898144	0.679722	-0.243064	-2.724999	1.451142
-1.629393	2.479516	0.223734	-4.154709	-4.624442	-1.308986	-1.531437	-1.702659	2.378040
-2.240761	0.813750	-2.621528	-3.063805	-2.230128	-2.975032	-2.460244	-2.012064	2.826217
-1.953859	-1.266100	-1.407580	-3.186406	-1.398002	-3.873917	-0.201484	-1.634813	2.483871
-2.032788	-1.096132	-3.409420	-4.213409	-1.154766	-5.011041	-2.135659	-3.075208	1.336801
-1.934645	-5.567243	-2.422044	-2.039115	4.489080	-2.176006	-4.662266	-1.166547	2.122406
0.665071	-6.597932	-4.703450	-1.553322	1.643835	-1.199210	-1.018506	-4.466631	-1.111716
-3.172441	-7.378497	-5.100037	-3.066130	1.439598	-4.653455	-1.322479	-1.419960	-2.732266
-2.616478	-6.244637	-3.337601	-4.221037	1.154168	-2.201242	-2.704884	-1.910435	-2.609245
-1.619539	-3.807650	-2.211741	-3.359042	0.814444	-3.936370	-1.427021	-2.732855	-0.352054
-1.992323	-2.463433	-3.252953	-3.113944	1.977126	-2.836541	0.070010	-2.921720	-2.182495
-0.843030	-0.639985	-1.765736	-1.680543	1.776413	-2.583454	1.105610	0.325769	-3.077668
-2.957257	2.803595	-1.675986	-0.613137	2.935104	-0.910910	1.637578	0.685513	-0.003174
-1.123705	3.116310	0.628998	1.951275	4.825398	-1.166709	1.202715	3.336411	-3.311616
-1.634471	2.338561	0.402319	3.391993	2.644994	-0.529553	-0.205478	2.609363	-1.257494
-1.001055	0.589650	-0.570521	0.835020	1.578192	2.930560	-0.857103	3.995369	-0.616808
-0.344155	2.800279	1.163180	2.452555	1.124491	4.855727	0.802443	4.994628	0.560939
-2.185071	1.429749	-1.694874	2.001799	2.314290	2.294549	3.046858	5.346342	0.338848
-1.505301	-0.628037	-1.434781	1.580655	-0.110412	3.342525	5.106243	5.084908	1.739216
-0.774643	-0.715979	-0.446740	2.420922	-2.082616	4.393655	5.467298	3.637428	1.762544
3.496102	1.972127	-2.560747	1.502903	0.819578	5.020739	3.719124	4.819001	3.217429
1.793337	3.852381	-0.299701	0.817197	0.831770	4.081876	2.605720	5.410827	-0.314128
-0.498937	5.529585	0.702501	2.538707	-1.240843	0.158665	-0.810413	3.553006	1.241171
0.369580	7.281641	2.770462	0.381132	0.687040	0.838006	0.156125	1.104438	-1.548175
1.114191	4.903251	1.978283	4.097075	0.387317	1.628300	0.243733	-0.018479	0.049134
-1.004404	0.445316	1.824968	5.436836	3.431188	5.485344	2.483913	2.550757	0.876496
-0.774104	-0.810662	2.706918	5.110916	0.605853	6.709140	4.681264	1.068145	1.870812
-0.402807	-3.675981	0.051135	2.678116	-1.065990	5.594486	3.003387	1.546985	4.244379
1.429988	0.898460	0.366223	0.648038	-1.783541	1.740883	1.645980	1.984076	2.155398
5.076981	4.221563	2.009483	-0.109917	-4.424001	-1.759570	-1.083654	-1.304782	2.817968
5.568976	1.809230	-0.081582	-1.664449	-0.238671	0.201826	0.093383	-0.444788	-0.269513
3.984971	2.242963	-0.191871	-3.583456	-0.180851	1.477871	-1.292609	-1.767644	4.668356
1.171270	1.062062	-1.092880	-4.292838	-1.152242	2.796765	-0.361128	0.448452	3.323373
0.011772	0.286029	-1.061108	-3.805893	-2.848645	2.429808	1.338824	-2.899303	1.330738
-1.438120	-0.794233	-2.835952	-0.959719	-1.772660	1.571099	0.638449	0.130293	1.011950
-4.690405	-0.955023	-2.477610	-1.577417	-1.885689	0.174438	-0.045655	-0.357461	1.448009
-3.490983	-2.508640	-1.036880	1.027315	-0.601131	-0.739276	-1.800187	-1.099665	1.593115
-2.060152	-0.684982	1.276541	3.006579	-0.605487	-0.439942	-0.356546	-0.698220	1.618066
-1.012711	-2.302148	2.079954	2.283075	0.422541	-1.486861	-0.256434	-1.776125	-2.265838
-0.079359	-1.004236	4.066861	2.925504	-2.246847	-1.180534	-1.759549	-2.665281	-0.695098
1.643107	1.054756	2.114966	0.771168	-3.423050	-2.713260	1.056207	-2.258089	-2.220113
5.457786	3.148429	1.997569	-1.246132	-3.193771	-1.541540	-2.325264	-2.036848	-0.707284
4.667980	3.810784	2.152573	-1.914996	-1.907910	-1.183275	-0.680963	-1.106458	-2.635412
6.396891	5.100523	2.674981	-0.688522	-0.019666	-1.790963	2.120010	0.831980	-1.976497
3.369319	4.706848	0.197594	-0.975709	-2.900842	-0.421906	3.069355	1.250265	-1.178840
3.847666	6.548059	0.802214	2.349044	-0.467637	0.708396	5.115673	3.311198	0.252560
3.166834	3.439059	1.228543	1.032838	1.574547	0.586143	2.801662	1.074379	0.822601
2.862122	3.213648	3.624084	0.963774	-0.981988	0.564934	-0.111577	1.397607	-2.193315
0.786734	2.499228	-0.922362	-0.202146	-0.512346	-1.481329	-1.790844	-0.968818	-0.405591
-3.035532	4.454501	1.596207	-1.459222	-2.118325	-1.516949	-2.759438	-3.166597	-0.521625
-4.123672	6.058867	0.173693	-2.665453	-4.504526	-2.652824	-3.699361	-2.748629	-1.018919
-4.385285	5.759029	2.076699	-3.497436	-3.448151	-3.764754	-3.647212	-4.783115	-2.862872
-1.996072	2.324886	1.011525	-1.186372	-1.152699	-2.112941	-2.437791	-3.251254	-1.664684
-0.655730	-2.361158	2.446075	-2.940360	2.282629	-3.870285	-1.734599	-2.189148	-1.306856
-1.706357	-4.413304	2.850949	-0.772097	4.459333	-0.847384	-2.538735	-2.019596	-2.311788
-1.139254	-6.740349	1.873550	-0.428583	1.750411	-1.248340	-1.074599	-2.699499	-2.371080
-2.121119	-10.395493	2.627280	-2.403017	3.217563	-1.373952	-1.077392	-1.493757	-1.393132
-3.303250	-9.855835	1.149339	-0.947898	3.407090	-0.352821	-0.948714	-1.204270	-2.006743
-2.987047	-8.800873	-0.453669	-1.979725	1.543290	-1.834047	-0.499364	-2.140838	-1.177515
-1.110207	-5.406906	-0.384144	-3.620796	-1.219338	0.392371	-0.796643	0.118938	-2.294147
-1.267531	-1.483933	-3.356983	-4.772210	0.345007	-0.022568	-2.346250	-2.733141	-0.286939
0.859483	-2.883153	-4.287685	-3.119468	2.741324	-3.165564	-2.707587	-2.296376	-1.745891
0.489637	-5.415664	-3.220349	-4.591666	2.814912	-4.835516	-1.931953	-3.273668	-2.033403
-2.013069	-4.972767	-3.475772	-2.384105	2.004371	-4.430225	-2.186748	-2.092615	-3.219175
0.033967	-4.135859	-3.195353	-4.386582	1.690700	-4.076191	0.355728	0.831081	-2.717206
0.224646	-0.627239	-3.899390	-2.243698	0.883499	-1.647714	2.278475	-0.295380	-2.914998
2.771868	-0.582808	-1.282482	1.831549	0.097668	0.144407	4.065792	3.577603	-1.346249
2.996936	0.970437	-0.231628	2.662060	0.307207	2.677671	3.347779	2.007929	-1.332559
0.518150	-1.334604	3.089774	3.558136	0.671214	2.074179	1.743337	0.493498	-0.295229
-1.022789	-3.026930	3.610127	6.001578	0.901689	1.222530	0.117165	-0.518591	0.454143
-1.179480	-3.441640	2.444330	2.105588	0.993032	2.577825	-1.786737	-0.558037	-0.149444
-3.203721	-2.854934	1.493285	0.946966	2.086143	1.292764	-2.049769	-1.540040	-0.575490
-2.564112	-6.302009	-0.403905	2.247113	0.806920	2.390046	-0.137530	-0.769302	1.459106
-2.159751	0.034534	-1.687041	3.698431	0.875765	4.158473	3.097478	2.323280	-1.014456
-0.911337	1.291296	-2.692920	2.430820	1.178276	3.601044	2.046355	0.250603	1.343724
-0.747470	2.475677	-0.386741	2.449082	1.683253	2.885160	6.267903	2.637368	2.495847
1.337653	2.381480	-0.677804	0.973517	3.632096	0.915820	5.303219	1.928576	-1.550087
-0.921569	2.858304	-0.114306	0.932327	-0.121496	-1.568075	4.636106	4.072925	0.737123
-1.721635	3.709849	4.039354	3.385212	2.256277	0.206176	2.945761	5.254516	-2.769324
-2.506642	3.611218	1.420776	1.959274	-0.457285	-1.669328	4.764986	3.588748	-0.340527
