X1	X2	X3	X4	X5	X6	X7
0.071848	-0.060388	-0.070642	0.952917	0.665062	-0.393345	0.066926
-0.507743	-0.428995	0.082069	1.009111	0.811450	-0.256359	0.303501
-1.039064	-0.743027	0.241035	0.950618	0.852337	-0.203148	0.472883
-1.422303	-0.972498	0.400589	0.808551	0.793959	-0.231284	0.575631
-1.584971	-1.096725	0.556181	0.631217	0.657762	-0.313616	0.625988
-1.497289	-1.108040	0.703092	0.473174	0.475430	-0.406780	0.647544
-1.178626	-1.013864	0.835587	0.382422	0.282248	-0.463508	0.667282
-0.693811	-0.836458	0.946863	0.389069	0.110183	-0.445818	0.709161
-0.139803	-0.609909	1.029971	0.497800	-0.017853	-0.335772	0.788578
0.374351	-0.374583	1.079472	0.686099	-0.091541	-0.141144	0.909009
0.750076	-0.169940	1.093518	0.908691	-0.114127	0.105501	1.061186
0.919733	-0.026946	1.075491	1.107497	-0.100312	0.353904	1.225172
0.860509	0.038246	1.034776	1.224673	-0.072251	0.548110	1.374619
0.598993	0.028083	0.985844	1.216155	-0.053949	0.640255	1.482259
0.205303	-0.036356	0.945849	1.062268	-0.065686	0.602412	1.525364
-0.222050	-0.119267	0.930704	0.773211	-0.119425	0.434477	1.490033
-0.577272	-0.177412	0.950493	0.387698	-0.216256	0.164973	1.373286
-0.770140	-0.169627	1.005216	-0.034864	-0.346421	-0.154754	1.182743
-0.745921	-0.066360	1.082002	-0.427112	-0.491668	-0.462278	0.933980
-0.497921	0.142463	1.154695	-0.728726	-0.629564	-0.698582	0.646364
-0.070358	0.443362	1.186501	-0.899958	-0.738791	-0.822309	0.338588
0.449294	0.799812	1.135569	-0.930862	-0.804013	-0.819882	0.024974
0.946995	1.157820	0.962889	-0.843735	-0.819424	-0.709450	-0.286387
1.304504	1.455366	0.641109	-0.688213	-0.790147	-0.536907	-0.593128
1.423121	1.634186	0.162628	-0.529595	-0.730983	-0.365209	-0.895968
1.243873	1.651405	-0.454841	-0.433331	-0.662770	-0.259068	-1.194484
0.760549	1.488674	-1.166687	-0.448732	-0.607232	-0.268774	-1.482739
0.022718	1.156942	-1.904682	-0.595928	-0.581630	-0.416522	-1.745969
-0.871653	0.695702	-2.585005	-0.859062	-0.593848	-0.689192	-1.959664
-1.792488	0.166679	-3.120124	-1.187645	-0.639881	-1.039165	-2.091734
-2.599953	-0.356650	-3.432588	-1.506059	-0.703835	-1.393182	-2.107795
-3.168211	-0.801855	-3.468451	-1.729388	-0.760895	-1.667857	-1.978707
-3.406641	-1.110159	-3.207772	-1.782368	-0.782390	-1.788278	-1.688920
-3.274530	-1.246194	-2.670180	-1.617266	-0.742492	-1.705488	-1.243714
-2.786924	-1.203295	-1.914093	-1.226625	-0.624418	-1.409079	-0.673310
-2.010792	-1.003195	-1.029443	-0.647965	-0.425280	-0.931651	-0.032625
-1.052789	-0.690594	-0.124939	0.040856	-0.158056	-0.344037	0.604233
-0.041019	-0.323692	0.688241	0.735218	0.149777	0.257856	1.154025
0.895577	0.037090	1.313329	1.323325	0.460728	0.772106	1.537696
1.646630	0.339886	1.682781	1.707894	0.734466	1.111387	1.694449
2.135306	0.549617	1.768145	1.825601	0.935734	1.221116	1.593998
2.326726	0.652022	1.583438	1.659821	1.041716	1.090742	1.244252
2.228739	0.653144	1.181374	1.244215	1.047115	0.756139	0.692694
1.886277	0.574830	0.643222	0.656123	0.965645	0.292322	0.020659
1.370423	0.447470	0.064242	0.001227	0.827825	-0.201776	-0.668932
0.764872	0.302037	-0.462660	-0.607379	0.674821	-0.623249	-1.268216
0.152668	0.163183	-0.862061	-1.071323	0.550183	-0.885649	-1.682668
-0.395023	0.045033	-1.087152	-1.325527	0.490613	-0.935590	-1.847556
-0.826322	-0.049699	-1.125289	-1.349549	0.518117	-0.761747	-1.739321
-1.111594	-0.127438	-0.996917	-1.169209	0.634821	-0.395350	-1.379838
-1.242489	-0.199133	-0.748739	-0.848569	0.822046	0.098291	-0.832387
-1.228134	-0.274910	-0.442549	-0.473977	1.043617	0.634909	-0.190179
-1.089768	-0.359513	-0.142311	-0.134046	1.252768	1.129183	0.440535
-0.855199	-0.449943	0.097972	0.100056	1.401437	1.511793	0.959510
-0.554522	-0.535732	0.243310	0.189629	1.450056	1.741626	1.290077
-0.217223	-0.602064	0.282063	0.135396	1.375328	1.811086	1.391888
0.128953	-0.634472	0.225170	-0.024843	1.175075	1.743244	1.266493
0.458172	-0.624111	0.100815	-0.227304	0.868510	1.582730	0.954762
0.746131	-0.571725	-0.053876	-0.399288	0.492413	1.382123	0.526978
0.970227	-0.489286	-0.202095	-0.478192	0.093630	1.188303	0.067646
1.110335	-0.398512	-0.315370	-0.427967	-0.280008	1.031060	-0.341635
1.150818	-0.326532	-0.378737	-0.249115	-0.588753	0.917778	-0.637791
1.083073	-0.299605	-0.391986	0.020135	-0.807992	0.834250	-0.787238
0.908023	-0.336440	-0.367155	0.311948	-0.931617	0.751813	-0.790057
0.637923	-0.442840	-0.323094	0.544547	-0.971414	0.638109	-0.676941
0.296511	-0.609171	-0.278749	0.641754	-0.952758	0.469084	-0.499703
-0.082782	-0.811403	-0.246952	0.552210	-0.907435	0.238266	-0.317799
-0.460691	-1.015810	-0.230414	0.263507	-0.865736	-0.038800	-0.183954
-0.797465	-1.186240	-0.220870	-0.191861	-0.849462	-0.326452	-0.132022
-1.058708	-1.292398	-0.201621	-0.740604	-0.867511	-0.576825	-0.169874
-1.220851	-1.316976	-0.152812	-1.281964	-0.914862	-0.741841	-0.278568
-1.274892	-1.260068	-0.057990	-1.707665	-0.975267	-0.786401	-0.417989
-1.227588	-1.139337	0.089821	-1.924259	-1.026522	-0.698864	-0.537358
-1.100010	-0.985985	0.284158	-1.873121	-1.047232	-0.496814	-0.588209
-0.923070	-0.837017	0.504548	-1.543477	-1.022897	-0.225199	-0.536592
-0.731587	-0.725691	0.719687	-0.975973	-0.950147	0.052078	-0.371912
-0.557293	-0.672393	0.893789	-0.255452	-0.837599	0.266191	-0.110168
-0.422705	-0.678064	0.994800	0.505316	-0.703506	0.359636	0.209049
-0.336764	-0.722093	1.002534	1.187697	-0.570375	0.300727	0.530996
-0.293258	-0.765356	0.914724	1.690460	-0.458461	0.093227	0.797892
-0.272482	-0.758058	0.749342	1.949188	-0.379323	-0.221893	0.961690
-0.245598	-0.650877	0.542458	1.947994	-0.331795	-0.573167	0.994741
-0.181210	-0.406979	0.341639	1.720966	-0.301199	-0.872918	0.895776
-0.052373	-0.012291	0.196282	1.343235	-0.262213	-1.035964	0.689946
0.156718	0.518447	0.146620	0.913761	-0.185331	-0.999177	0.422878
0.446146	1.141330	0.214090	0.533317	-0.045001	-0.737093	0.150117
0.798682	1.789066	0.394893	0.282916	0.172363	-0.270287	-0.075621
1.181207	2.381872	0.658756	0.206783	0.462477	0.335475	-0.216375
1.549335	2.841342	0.953070	0.303813	0.801057	0.979958	-0.257417
1.854273	3.104616	1.212081	0.529073	1.146532	1.546681	-0.210268
2.050625	3.135770	1.369332	0.804822	1.447039	1.924860	-0.109528
2.103994	2.932195	1.370924	1.038703	1.650512	2.031389	-0.004267
1.996857	2.524694	1.186890	1.144915	1.715962	1.827440	0.054035
1.731941	1.971253	0.818414	1.063875	1.622882	1.326836	0.024380
1.332332	1.345909	0.299132	0.776144	1.377179	0.594499	-0.113131
0.838598	0.725099	-0.309580	0.307571	1.011602	-0.264941	-0.351274
0.303185	0.174471	-0.928811	-0.275097	0.580829	-1.125928	-0.655726
-0.216741	-0.261450	-1.475654	-0.877366	0.151298	-1.863963	-0.971241
-0.667074	-0.564229	-1.877472	-1.395839	-0.211212	-2.377193	-1.232579
-1.003848	-0.740936	-2.084309	-1.738879	-0.454431	-2.602595	-1.377910
-1.198563	-0.817947	-2.076869	-1.844575	-0.549767	-2.524729	-1.361821
-1.241292	-0.831292	-1.868800	-1.692486	-0.497523	-2.175073	-1.164963
-1.140997	-0.815610	-1.502883	-1.306958	-0.325964	-1.623262	-0.798543
-0.923301	-0.794695	-1.042172	-0.751347	-0.084798	-0.962108	-0.302494
-0.626213	-0.775516	-0.557890	-0.114799	0.166178	-0.289876	0.262018
-0.294287	-0.747327	-0.116618	0.505479	0.370157	0.306143	0.824160
0.027524	-0.685763	0.230752	1.022758	0.485569	0.762434	1.316624
0.299827	-0.560888	0.456269	1.376290	0.494695	1.045549	1.687549
0.493555	-0.347142	0.557252	1.540670	0.406583	1.152395	1.908837
0.593096	-0.032787	0.553575	1.527657	0.254086	1.104494	1.979362
0.597524	0.373598	0.480949	1.380343	0.085037	0.938985	1.922565
0.519621	0.841118	0.381814	1.161480	-0.049437	0.698672	1.779334
0.383249	1.319779	0.295986	0.938534	-0.107790	0.423469	1.597970
0.219280	1.748249	0.252967	0.769055	-0.068195	0.144926	1.423579
0.060746	2.064637	0.267326	0.689223	0.065671	-0.115294	1.289086
-0.062236	2.217985	0.337857	0.707807	0.265113	-0.343932	1.209831
-0.126792	2.177972	0.450166	0.806444	0.482401	-0.532511	1.182482
-0.120580	1.940994	0.581704	0.945858	0.661691	-0.673577	1.188202
-0.043411	1.531108	0.707897	1.076003	0.751450	-0.758582	1.198895
0.092982	0.996111	0.807667	1.147951	0.716444	-0.777855	1.184905
0.267004	0.399291	0.867223	1.124695	0.545569	-0.723236	1.122253
0.450889	-0.191156	0.881506	0.988670	0.254821	-0.592546	0.997705
0.615237	-0.712871	0.853064	0.744517	-0.116231	-0.393873	0.810864
0.734063	-1.118319	0.789394	0.417114	-0.512859	-0.148459	0.573019
0.789070	-1.380242	0.699415	0.045380	-0.876814	0.109405	0.303537
0.772931	-1.493103	0.590546	-0.326221	-1.158360	0.336565	0.024911
0.690558	-1.470481	0.467178	-0.656587	-1.326116	0.488322	-0.242058
0.558341	-1.339612	0.330948	-0.915226	-1.372073	0.527888	-0.481596
0.401235	-1.134500	0.182777	-1.086488	-1.311364	0.435743	-0.684300
0.248472	-0.889303	0.025820	-1.170211	-1.176611	0.216496	-0.846197
0.127987	-0.633338	-0.131687	-1.178994	-1.008474	-0.098975	-0.966331
0.061334	-0.388399	-0.274835	-1.133191	-0.845204	-0.456826	-1.043838
0.059298	-0.168608	-0.382623	-1.054995	-0.713315	-0.789179	-1.075818
0.119488	0.017862	-0.430920	-0.963284	-0.622162	-1.027313	-1.056801
0.226289	0.166227	-0.397493	-0.870233	-0.563379	-1.115905	-0.980357
0.353259	0.272657	-0.268125	-0.780498	-0.515495	-1.025835	-0.842468
0.467616	0.333128	-0.042295	-0.692663	-0.452073	-0.762169	-0.645772
0.536075	0.343619	0.263080	-0.602368	-0.351465	-0.365526	-0.403243
0.530996	0.301935	0.613074	-0.506148	-0.205204	0.094457	-0.139985
0.435695	0.210023	0.958008	-0.404490	-0.022771	0.531651	0.107886
0.247969	0.076182	1.240362	-0.303437	0.168636	0.860522	0.297790
-0.019088	-0.084097	1.404219	-0.214188	0.329980	1.013756	0.387890
-0.338737	-0.249166	1.405536	-0.150817	0.420094	0.956641	0.345804
-0.674923	-0.394423	1.221236	-0.126619	0.407166	0.695295	0.156792
-0.988276	-0.497115	0.855064	-0.150346	0.279156	0.276636	-0.170469
-1.242698	-0.541668	0.338985	-0.223177	0.049904	-0.220064	-0.602352
-1.411327	-0.524279	-0.270599	-0.337303	-0.240438	-0.698477	-1.083610
-1.480961	-0.455360	-0.901071	-0.476644	-0.531871	-1.064100	-1.545536
-1.453846	-0.359002	-1.475104	-0.619625	-0.756307	-1.242867	-1.917505
-1.346814	-0.269031	-1.923049	-0.743168	-0.852479	-1.195670	-2.139640
-1.187797	-0.222366	-2.194011	-0.827333	-0.780438	-0.925602	-2.174132
-1.010606	-0.250866	-2.263604	-0.859077	-0.532327	-0.476592	-2.012686
-0.848777	-0.373387	-2.136833	-0.834760	-0.136636	0.076275	-1.678389
-0.729867	-0.590027	-1.845769	-0.760367	0.345772	0.642506	-1.221553
-0.671230	-0.879888	-1.442701	-0.649969	0.832819	1.134353	-0.710244
-0.677756	-1.203335	-0.990226	-0.522418	1.237863	1.483904	-0.217393
-0.742333	-1.508434	-0.550441	-0.397520	1.487952	1.654722	0.192591
-0.848232	-1.740638	-0.175226	-0.292295	1.539942	1.646528	0.475117
-0.973313	-1.853482	0.100323	-0.218520	1.390259	1.491571	0.611971
-1.094616	-1.818560	0.260606	-0.181633	1.076368	1.243976	0.612061
-1.192792	-1.632031	0.307984	-0.181353	0.669017	0.965152	0.506115
-1.254934	-1.316579	0.258161	-0.213436	0.257103	0.708378	0.337057
-1.275941	-0.918043	0.133598	-0.271855	-0.072099	0.506751	0.148189
-1.257746	-0.497194	-0.042788	-0.350655	-0.252200	0.366987	-0.027652
-1.206937	-0.118372	-0.252468	-0.444694	-0.252834	0.270657	-0.175424
-1.131616	0.162848	-0.483255	-0.549004	-0.086345	0.182346	-0.299738
-1.038183	0.310374	-0.728315	-0.657073	0.195100	0.062875	-0.420926
-0.928968	0.314492	-0.982710	-0.758539	0.511856	-0.116525	-0.566202
-0.801305	0.193481	-1.238877	-0.837251	0.775937	-0.361657	-0.758231
-0.648312	-0.010358	-1.482468	-0.870793	0.912337	-0.649169	-1.004229
-0.461383	-0.239518	-1.690319	-0.832063	0.877888	-0.927396	-1.288476
-0.233467	-0.433005	-1.831354	-0.693194	0.672996	-1.125612	-1.570786
0.037514	-0.538666	-1.870875	-0.431460	0.343313	-1.169222	-1.791731
0.345830	-0.523406	-1.777399	-0.036043	-0.029615	-0.997876	-1.884120
0.676833	-0.379406	-1.530652	0.485731	-0.346776	-0.582663	-1.788371
1.007710	-0.124940	-1.128872	1.104550	-0.515141	0.062277	-1.468398
1.310275	0.200087	-0.593327	1.768656	-0.471364	0.876173	-0.924308
1.555233	0.542945	0.031288	2.407857	-0.199627	1.757875	-0.198557
1.717166	0.849399	0.681246	2.941848	0.260322	2.581301	0.626528
1.779308	1.074788	1.282622	3.291638	0.817382	3.216922	1.440074
1.736957	1.192931	1.762961	3.392559	1.345468	3.555429	2.121026
1.598906	1.200825	2.063758	3.206088	1.708560	3.528876	2.560305
1.386520	1.118206	2.151112	2.728570	1.789802	3.124707	2.682241
1.130440	0.982521	2.022360	1.994608	1.517990	2.389627	2.460836
0.865860	0.840038	1.707158	1.074294	0.886177	1.422462	1.927231
0.626737	0.735470	1.262606	0.064259	-0.042416	0.357210	1.166475
0.440648	0.702103	0.763208	-0.925911	-1.142618	-0.660775	0.303834
0.324591	0.754602	0.287570	-1.789825	-2.248372	-1.500414	-0.516900
0.283184	0.885932	-0.095492	-2.440123	-3.182720	-2.067630	-1.159054
0.308767	1.068916	-0.338837	-2.820994	-3.790806	-2.320816	-1.517619
0.383963	1.262063	-0.424286	-2.915357	-3.969107	-2.275693	-1.537906
0.485559	1.418343	-0.364094	-2.745215	-3.685077	-1.999401	-1.224562
0.589213	1.495091	-0.196342	-2.365494	-2.983024	-1.594810	-0.639349
0.673790	1.462888	0.024768	-1.852326	-1.975343	-1.178401	0.111949
0.724640	1.311778	0.241424	-1.288477	-0.820819	-0.856564	0.900560
0.735260	1.053546	0.404958	-0.748474	0.305772	-0.704878	1.599475
0.707137	0.719646	0.486057	-0.286518	1.245848	-0.754115	2.106910
0.647976	0.355403	0.480323	0.070743	1.885239	-0.986270	2.363817
0.568919	0.011572	0.408019	0.325256	2.172438	-1.340498	2.362141
0.481488	-0.265056	0.308249	0.502664	2.123642	-1.727293	2.142529
0.394876	-0.440087	0.228790	0.642653	1.814188	-2.048568	1.782406
0.314224	-0.497611	0.214053	0.786872	1.358497	-2.218261	1.377331
0.240078	-0.442745	0.293730	0.967110	0.883440	-2.180173	1.019757
0.169121	-0.300449	0.474665	1.196348	0.500930	-1.918933	0.779804
0.095710	-0.110695	0.737865	1.464537	0.285316	-1.462642	0.692027
0.013945	0.078777	1.041249	1.740081	0.260677	-0.876294	0.750689
-0.080558	0.220893	1.327593	1.976481	0.399688	-0.248517	0.914135
-0.189311	0.277447	1.536155	2.122852	0.634213	0.326471	1.116812
-0.310384	0.225508	1.615340	2.135836	0.874112	0.766725	1.286059
-0.438780	0.061281	1.533871	1.990408	1.030512	1.017765	1.359558
-0.567156	-0.199386	1.288091	1.687174	1.037204	1.061446	1.299725
-0.686907	-0.523562	0.903930	1.254560	0.866025	0.917567	1.101759
-0.789112	-0.866435	0.432954	0.745299	0.532793	0.637828	0.793938
-0.865063	-1.178291	-0.056502	0.227843	0.092692	0.293975	0.430247
-0.906386	-1.412042	-0.491481	-0.225535	-0.373417	-0.037042	0.077456
-0.904812	-1.530143	-0.807300	-0.551790	-0.778309	-0.288329	-0.200539
-0.852051	-1.509891	-0.958836	-0.708550	-1.048727	-0.414974	-0.357183
-0.739982	-1.346392	-0.927911	-0.681817	-1.141959	-0.401364	-0.373605
-0.561511	-1.052752	-0.725604	-0.488463	-1.055191	-0.261635	-0.262398
-0.312335	-0.657568	-0.389191	-0.172953	-0.825381	-0.035037	-0.064379
0.006957	-0.200235	0.025384	0.200888	-0.519805	0.224128	0.160855
0.388286	0.275138	0.453995	0.561524	-0.220134	0.458041	0.348335
0.814338	0.726394	0.835464	0.842506	-0.003201	0.617465	0.441850
1.257767	1.119211	1.121400	0.994035	0.076570	0.670712	0.405790
1.682349	1.431417	1.282764	0.991161	-0.000616	0.609059	0.232191
2.046112	1.655120	1.312429	0.837200	-0.215850	0.446892	-0.058487
2.306411	1.795978	1.223464	0.561981	-0.516307	0.217551	-0.422655
2.426140	1.870167	1.043969	0.215331	-0.827916	-0.034228	-0.803633
2.380305	1.899330	0.809780	-0.142609	-1.072479	-0.261494	-1.143947
2.161246	1.904533	0.556778	-0.452681	-1.185686	-0.424259	-1.397151
1.781805	1.900502	0.314315	-0.667109	-1.131668	-0.496427	-1.536653
1.275207	1.891293	0.100967	-0.757522	-0.911034	-0.469945	-1.559688
0.691418	1.868314	-0.076717	-0.719028	-0.560590	-0.355221	-1.485928
0.090463	1.811376	-0.222756	-0.570108	-0.145128	-0.178177	-1.351380
-0.466609	1.692619	-0.348096	-0.348282	0.257153	0.025138	-1.199195
-0.927058	1.482959	-0.465911	-0.102951	0.571653	0.215511	-1.069656
-1.254871	1.159480	-0.587090	0.113525	0.743617	0.357386	-0.991662
-1.436259	0.712687	-0.716828	0.254665	0.749523	0.424876	-0.977474
-1.481066	0.151850	-0.853067	0.287116	0.601691	0.405709	-1.021723
-1.420036	-0.492982	-0.986899	0.195376	0.345037	0.302556	-1.104491
-1.297873	-1.172796	-1.104685	-0.016620	0.046811	0.132617	-1.197492
-1.163935	-1.825424	-1.191168	-0.327134	-0.217929	-0.075623	-1.271558
-1.061940	-2.384642	-1.232840	-0.700754	-0.382061	-0.286605	-1.303601
-1.021037	-2.790911	-1.220804	-1.094137	-0.400007	-0.462770	-1.281350
-1.050187	-3.001798	-1.152499	-1.462407	-0.256104	-0.569897	-1.204942
-1.136632	-3.000215	-1.032050	-1.765096	0.033402	-0.581573	-1.085150
-1.249393	-2.798574	-0.869444	-1.970829	0.425164	-0.482887	-0.939063
-1.346688	-2.437839	-0.678823	-2.060328	0.858674	-0.272502	-0.784517
-1.385933	-1.981507	-0.476298	-2.027494	1.269067	0.036744	-0.634818
-1.334075	-1.505286	-0.278086	-1.878898	1.599612	0.419143	-0.495343
-1.176150	-1.084245	-0.098951	-1.631783	1.811475	0.838752	-0.362777
-0.919964	-0.779889	0.048528	-1.311394	1.888712	1.253367	-0.227248
-0.596013	-0.629454	0.154193	-0.947751	1.837660	1.619799	-0.076648
-0.252229	-0.639529	0.210176	-0.572584	1.682020	1.898835	0.098031
0.055226	-0.785391	0.210707	-0.216457	1.454238	2.060545	0.297835
0.273384	-1.016104	0.152307	0.093542	1.186710	2.088293	0.513024
0.363647	-1.264609	0.034217	0.335779	0.904074	1.980885	0.723070
0.310299	-1.460779	-0.140671	0.495457	0.619029	1.752986	0.899749
0.124504	-1.545072	-0.364852	0.565459	0.332337	1.432943	1.012803
-0.157138	-1.480102	-0.625484	0.546802	0.036494	1.058738	1.036846
-0.479474	-1.257788	-0.904340	0.448372	-0.277954	0.672013	0.957924
-0.779668	-0.900975	-1.178705	0.286217	-0.615267	0.311876	0.778083
-0.999693	-0.458893	-1.423310	0.082076	-0.969082	0.008819	0.516708
-1.098310	0.002320	-1.613144	-0.138718	-1.319855	-0.219818	0.208274
-1.059400	0.412379	-1.726798	-0.349771	-1.636281	-0.371927	-0.103466
-0.895347	0.710237	-1.749639	-0.526471	-1.880489	-0.460132	-0.373425
-0.644304	0.855609	-1.676359	-0.648746	-2.016002	-0.508209	-0.563752
-0.362137	0.836386	-1.512161	-0.703436	-2.016154	-0.545524	-0.651222
-0.110506	0.670604	-1.272371	-0.685870	-1.871516	-0.600072	-0.631656
0.056486	0.402618	-0.980473	-0.600364	-1.593898	-0.692005	-0.520530
0.103958	0.094390	-0.664721	-0.459519	-1.216002	-0.828288	-0.349517
0.024250	-0.186249	-0.354001	-0.282318	-0.786649	-1.000162	-0.159623
-0.161126	-0.378308	-0.073618	-0.091249	-0.362238	-1.183958	0.007552
-0.405412	-0.438539	0.158173	0.090977	0.003415	-1.345000	0.118669
-0.646213	-0.348844	0.332417	0.244982	0.269346	-1.444178	0.155666
-0.818598	-0.118756	0.449948	0.357442	0.414821	-1.445901	0.119480
-0.868883	0.217304	0.520252	0.423068	0.442882	-1.326114	0.029677
-0.766488	0.607057	0.558787	0.444997	0.378877	-1.078379	-0.080008
-0.511164	0.990460	0.583457	0.433870	0.264403	-0.716941	-0.169181
-0.134074	1.310599	0.610857	0.405427	0.148028	-0.276195	-0.199854
0.307445	1.523452	0.652984	0.377176	0.074593	0.193812	-0.145156
0.740716	1.604809	0.715052	0.364737	0.075556	0.635050	0.004129
1.091656	1.553210	0.794654	0.378414	0.162071	0.990861	0.236587
1.299362	1.388665	0.882463	0.420680	0.322705	1.215489	0.521375
1.328072	1.147706	0.964254	0.485259	0.525569	1.281960	0.813396
1.174386	0.875841	1.023716	0.557840	0.724834	1.186896	1.061537
0.868232	0.619148	1.045656	0.618661	0.869980	0.951260	1.218236
0.467217	0.416293	1.018920	0.646293	0.916013	0.616797	1.248684
0.045992	0.292593	0.938598	0.622301	0.832312	0.239110	1.137918
-0.317855	0.256854	0.807136	0.535690	0.608940	-0.121660	0.894344
-0.557922	0.301270	0.634209	0.386386	0.258674	-0.410895	0.549246
-0.630956	0.404180	0.435513	0.186888	-0.184722	-0.588079	0.152171
-0.523840	0.534861	0.230619	-0.038254	-0.672124	-0.632991	-0.236788
-0.254937	0.659441	0.040283	-0.255423	-1.146573	-0.548091	-0.556581
0.130779	0.746861	-0.116324	-0.426906	-1.551997	-0.356769	-0.755006
0.571269	0.773839	-0.224121	-0.517245	-1.840666	-0.098378	-0.796985
0.999798	0.728350	-0.274058	-0.499723	-1.978968	0.179357	-0.670148
1.357537	0.611064	-0.264059	-0.362018	-1.950375	0.428956	-0.386748
1.603733	0.434828	-0.199129	-0.109759	-1.755597	0.610783	0.018218
1.721825	0.222453	-0.090384	0.232780	-1.410654	0.699094	0.492296
1.720377	0.003049	0.046642	0.625116	-0.943480	0.684744	0.973400
1.628728	-0.192217	0.194349	1.016037	-0.389817	0.574874	1.398843
1.488872	-0.334741	0.335545	1.351311	0.210259	0.389495	1.714141
1.345239	-0.402551	0.455918	1.582288	0.815354	0.156286	1.880488
1.234681	-0.383672	0.545926	1.674043	1.384859	-0.095529	1.879542
1.178605	-0.278130	0.601910	1.611557	1.880474	-0.340626	1.715222
1.179171	-0.098400	0.626267	1.402759	2.267774	-0.561737	1.412238
1.219676	0.131792	0.626618	1.077772	2.517736	-0.751055	1.011622
1.269288	0.380318	0.614013	0.684360	2.609143	-0.909530	0.564308
1.290758	0.610881	0.600640	0.280337	2.531196	-1.044053	0.123417
1.249246	0.788130	0.597351	-0.075760	2.286152	-1.163243	-0.263173
1.120723	0.883003	0.611492	-0.334297	1.891272	-1.273324	-0.559212
0.897739	0.877468	0.645497	-0.462467	1.379131	-1.374753	-0.744232
0.591689	0.767910	0.696571	-0.449351	0.796165	-1.460462	-0.815109
